Sample,Case,Multiplicity,NoiseRatio,Rotation,Opening,Repeat,Variant,AngleTolerance,DistanceTolerance,TrueLines,PredictedLines,MatchedLines,ExactRecovery,CountCorrect,Accepted
685,single,5,0.5,60,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
685,single,5,0.5,60,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
685,single,5,0.5,60,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
685,single,5,0.5,60,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
685,single,5,0.5,60,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
685,single,5,0.5,60,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Full,10,0.75,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Full,15,1,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Full,20,1.25,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
686,single,5,0.5,75,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
686,single,5,0.5,75,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
686,single,5,0.5,75,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
686,single,5,0.5,75,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Full,10,0.75,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Full,15,1,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Full,20,1.25,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
687,single,5,0.5,75,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
687,single,5,0.5,75,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
687,single,5,0.5,75,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
687,single,5,0.5,75,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Full,10,0.75,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Full,15,1,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Full,20,1.25,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
688,single,5,0.5,75,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
688,single,5,0.5,75,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
688,single,5,0.5,75,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
688,single,5,0.5,75,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
689,single,5,0.5,75,90,4,Full,10,0.75,1,1,0,0,1,1
689,single,5,0.5,75,90,4,Full,15,1,1,1,0,0,1,1
689,single,5,0.5,75,90,4,Full,20,1.25,1,1,0,0,1,1
689,single,5,0.5,75,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
689,single,5,0.5,75,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
689,single,5,0.5,75,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
689,single,5,0.5,75,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
689,single,5,0.5,75,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
689,single,5,0.5,75,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Full,10,0.75,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Full,15,1,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Full,20,1.25,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
690,single,5,0.5,75,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
690,single,5,0.5,75,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
690,single,5,0.5,75,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
690,single,5,0.5,75,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
691,single,5,0.5,90,90,1,Full,10,0.75,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Full,15,1,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Full,20,1.25,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
691,single,5,0.5,90,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
691,single,5,0.5,90,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
691,single,5,0.5,90,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
692,single,5,0.5,90,90,2,Full,10,0.75,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Full,15,1,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Full,20,1.25,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
692,single,5,0.5,90,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
692,single,5,0.5,90,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
692,single,5,0.5,90,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
693,single,5,0.5,90,90,3,Full,10,0.75,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Full,15,1,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Full,20,1.25,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
693,single,5,0.5,90,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
693,single,5,0.5,90,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
693,single,5,0.5,90,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
694,single,5,0.5,90,90,4,Full,10,0.75,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Full,15,1,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Full,20,1.25,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
694,single,5,0.5,90,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
694,single,5,0.5,90,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
694,single,5,0.5,90,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
695,single,5,0.5,90,90,5,Full,10,0.75,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Full,15,1,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Full,20,1.25,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
695,single,5,0.5,90,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
695,single,5,0.5,90,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
695,single,5,0.5,90,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Full,10,0.75,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Full,15,1,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Full,20,1.25,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
696,single,5,0.5,105,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
696,single,5,0.5,105,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
696,single,5,0.5,105,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
696,single,5,0.5,105,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Full,10,0.75,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Full,15,1,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Full,20,1.25,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
697,single,5,0.5,105,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
697,single,5,0.5,105,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
697,single,5,0.5,105,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
697,single,5,0.5,105,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Full,10,0.75,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Full,15,1,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Full,20,1.25,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
698,single,5,0.5,105,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
698,single,5,0.5,105,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
698,single,5,0.5,105,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
698,single,5,0.5,105,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Full,10,0.75,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Full,15,1,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Full,20,1.25,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
699,single,5,0.5,105,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
699,single,5,0.5,105,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
699,single,5,0.5,105,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
699,single,5,0.5,105,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Full,10,0.75,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Full,15,1,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Full,20,1.25,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
700,single,5,0.5,105,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
700,single,5,0.5,105,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
700,single,5,0.5,105,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
700,single,5,0.5,105,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
701,single,5,0.5,120,90,1,Full,10,0.75,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Full,15,1,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Full,20,1.25,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
701,single,5,0.5,120,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
701,single,5,0.5,120,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
701,single,5,0.5,120,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Full,10,0.75,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Full,15,1,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Full,20,1.25,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
702,single,5,0.5,120,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
702,single,5,0.5,120,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
702,single,5,0.5,120,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
702,single,5,0.5,120,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
703,single,5,0.5,120,90,3,Full,10,0.75,1,1,0,0,1,1
703,single,5,0.5,120,90,3,Full,15,1,1,1,0,0,1,1
703,single,5,0.5,120,90,3,Full,20,1.25,1,1,0,0,1,1
703,single,5,0.5,120,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
703,single,5,0.5,120,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
703,single,5,0.5,120,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
703,single,5,0.5,120,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
703,single,5,0.5,120,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
703,single,5,0.5,120,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Full,10,0.75,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Full,15,1,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Full,20,1.25,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
704,single,5,0.5,120,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
704,single,5,0.5,120,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
704,single,5,0.5,120,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
704,single,5,0.5,120,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Full,10,0.75,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Full,15,1,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Full,20,1.25,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
705,single,5,0.5,120,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
705,single,5,0.5,120,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
705,single,5,0.5,120,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
705,single,5,0.5,120,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
706,single,5,0.5,135,90,1,Full,10,0.75,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Full,15,1,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Full,20,1.25,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
706,single,5,0.5,135,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
706,single,5,0.5,135,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
706,single,5,0.5,135,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
707,single,5,0.5,135,90,2,Full,10,0.75,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Full,15,1,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Full,20,1.25,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
707,single,5,0.5,135,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
707,single,5,0.5,135,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
707,single,5,0.5,135,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
708,single,5,0.5,135,90,3,Full,10,0.75,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Full,15,1,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Full,20,1.25,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
708,single,5,0.5,135,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
708,single,5,0.5,135,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
708,single,5,0.5,135,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
709,single,5,0.5,135,90,4,Full,10,0.75,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Full,15,1,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Full,20,1.25,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
709,single,5,0.5,135,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
709,single,5,0.5,135,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
709,single,5,0.5,135,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
710,single,5,0.5,135,90,5,Full,10,0.75,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Full,15,1,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Full,20,1.25,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
710,single,5,0.5,135,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
710,single,5,0.5,135,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
710,single,5,0.5,135,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
711,single,5,0.5,150,90,1,Full,10,0.75,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Full,15,1,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Full,20,1.25,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
711,single,5,0.5,150,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
711,single,5,0.5,150,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
711,single,5,0.5,150,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
712,single,5,0.5,150,90,2,Full,10,0.75,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Full,15,1,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Full,20,1.25,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
712,single,5,0.5,150,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
712,single,5,0.5,150,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
712,single,5,0.5,150,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Full,10,0.75,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Full,15,1,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Full,20,1.25,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
713,single,5,0.5,150,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
713,single,5,0.5,150,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
713,single,5,0.5,150,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
713,single,5,0.5,150,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Full,10,0.75,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Full,15,1,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Full,20,1.25,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
714,single,5,0.5,150,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
714,single,5,0.5,150,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
714,single,5,0.5,150,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
714,single,5,0.5,150,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
715,single,5,0.5,150,90,5,Full,10,0.75,1,1,0,0,1,1
715,single,5,0.5,150,90,5,Full,15,1,1,1,0,0,1,1
715,single,5,0.5,150,90,5,Full,20,1.25,1,1,0,0,1,1
715,single,5,0.5,150,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
715,single,5,0.5,150,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
715,single,5,0.5,150,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
715,single,5,0.5,150,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
715,single,5,0.5,150,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
715,single,5,0.5,150,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
716,single,5,0.5,165,90,1,Full,10,0.75,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Full,15,1,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Full,20,1.25,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Initial RANSAC,10,0.75,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Initial RANSAC,15,1,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Initial RANSAC,20,1.25,1,1,1,1,1,1
716,single,5,0.5,165,90,1,Inlier ratio only,10,0.75,1,0,0,0,0,0
716,single,5,0.5,165,90,1,Inlier ratio only,15,1,1,0,0,0,0,0
716,single,5,0.5,165,90,1,Inlier ratio only,20,1.25,1,0,0,0,0,0
717,single,5,0.5,165,90,2,Full,10,0.75,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Full,15,1,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Full,20,1.25,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Initial RANSAC,10,0.75,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Initial RANSAC,15,1,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Initial RANSAC,20,1.25,1,1,1,1,1,1
717,single,5,0.5,165,90,2,Inlier ratio only,10,0.75,1,0,0,0,0,0
717,single,5,0.5,165,90,2,Inlier ratio only,15,1,1,0,0,0,0,0
717,single,5,0.5,165,90,2,Inlier ratio only,20,1.25,1,0,0,0,0,0
718,single,5,0.5,165,90,3,Full,10,0.75,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Full,15,1,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Full,20,1.25,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Initial RANSAC,10,0.75,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Initial RANSAC,15,1,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Initial RANSAC,20,1.25,1,1,1,1,1,1
718,single,5,0.5,165,90,3,Inlier ratio only,10,0.75,1,0,0,0,0,0
718,single,5,0.5,165,90,3,Inlier ratio only,15,1,1,0,0,0,0,0
718,single,5,0.5,165,90,3,Inlier ratio only,20,1.25,1,0,0,0,0,0
719,single,5,0.5,165,90,4,Full,10,0.75,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Full,15,1,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Full,20,1.25,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Initial RANSAC,10,0.75,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Initial RANSAC,15,1,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Initial RANSAC,20,1.25,1,1,1,1,1,1
719,single,5,0.5,165,90,4,Inlier ratio only,10,0.75,1,0,0,0,0,0
719,single,5,0.5,165,90,4,Inlier ratio only,15,1,1,0,0,0,0,0
719,single,5,0.5,165,90,4,Inlier ratio only,20,1.25,1,0,0,0,0,0
720,single,5,0.5,165,90,5,Full,10,0.75,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Full,15,1,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Full,20,1.25,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Initial RANSAC,10,0.75,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Initial RANSAC,15,1,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Initial RANSAC,20,1.25,1,1,1,1,1,1
720,single,5,0.5,165,90,5,Inlier ratio only,10,0.75,1,0,0,0,0,0
720,single,5,0.5,165,90,5,Inlier ratio only,15,1,1,0,0,0,0,0
720,single,5,0.5,165,90,5,Inlier ratio only,20,1.25,1,0,0,0,0,0
721,corner,1,0,0,60,1,Full,10,0.75,2,0,0,0,0,0
721,corner,1,0,0,60,1,Full,15,1,2,0,0,0,0,0
721,corner,1,0,0,60,1,Full,20,1.25,2,0,0,0,0,0
721,corner,1,0,0,60,1,Initial RANSAC,10,0.75,2,0,0,0,0,0
721,corner,1,0,0,60,1,Initial RANSAC,15,1,2,0,0,0,0,0
721,corner,1,0,0,60,1,Initial RANSAC,20,1.25,2,0,0,0,0,0
721,corner,1,0,0,60,1,Inlier ratio only,10,0.75,2,0,0,0,0,0
721,corner,1,0,0,60,1,Inlier ratio only,15,1,2,0,0,0,0,0
721,corner,1,0,0,60,1,Inlier ratio only,20,1.25,2,0,0,0,0,0
722,corner,1,0,0,60,2,Full,10,0.75,2,0,0,0,0,0
722,corner,1,0,0,60,2,Full,15,1,2,0,0,0,0,0
722,corner,1,0,0,60,2,Full,20,1.25,2,0,0,0,0,0
722,corner,1,0,0,60,2,Initial RANSAC,10,0.75,2,0,0,0,0,0
722,corner,1,0,0,60,2,Initial RANSAC,15,1,2,0,0,0,0,0
722,corner,1,0,0,60,2,Initial RANSAC,20,1.25,2,0,0,0,0,0
722,corner,1,0,0,60,2,Inlier ratio only,10,0.75,2,0,0,0,0,0
722,corner,1,0,0,60,2,Inlier ratio only,15,1,2,0,0,0,0,0
722,corner,1,0,0,60,2,Inlier ratio only,20,1.25,2,0,0,0,0,0
723,corner,1,0,0,60,3,Full,10,0.75,2,0,0,0,0,0
723,corner,1,0,0,60,3,Full,15,1,2,0,0,0,0,0
723,corner,1,0,0,60,3,Full,20,1.25,2,0,0,0,0,0
723,corner,1,0,0,60,3,Initial RANSAC,10,0.75,2,0,0,0,0,0
723,corner,1,0,0,60,3,Initial RANSAC,15,1,2,0,0,0,0,0
723,corner,1,0,0,60,3,Initial RANSAC,20,1.25,2,0,0,0,0,0
